Name,Code,CURRENCY,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
HKSCAN A - CO2e Indirect Emissions Scope 3,FI0009006308(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2300000
HKSCAN A - CO2 Equivalents Emission Total,FI0009006308(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52000
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
HMS NETWORKS - CO2 Equivalents Emission Total,SE0009997018(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186
HOCHTIEF - CO2e Indirect Emissions Scope 3,DE0006070006(ENERDP096),NA,NA,5502,4803,119843,280289,3763298,8666214,5033080,4495770,2941392,2911010,2588840,1843520
HOCHTIEF - CO2 Equivalents Emission Total,DE0006070006(ENERDP023),NA,2683670,136778,139734,1057328.16,994650.54,3461368,3548630,3301934,2215050,2576968,3103610,3034740,2667010
HOIST FINANCE - CO2e Indirect Emissions Scope 3,SE0006887063(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1309,1406,332
HOIST FINANCE - CO2 Equivalents Emission Total,SE0006887063(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1610,1216,305
HOLMEN B - CO2e Indirect Emissions Scope 3,SE0011090018(ENERDP096),NA,NA,391300,381100,386960,359780,NA,NA,175000,340000,340000,340000,325000,298000
HOLMEN B - CO2 Equivalents Emission Total,SE0011090018(ENERDP023),NA,749000,572000,548000,461000,453000,289000,138400,180060,125000,75000,75000,70000,79000
HOME24 - CO2e Indirect Emissions Scope 3,DE000A14KEB5(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18810.3
HOME24 - CO2 Equivalents Emission Total,DE000A14KEB5(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3285.8
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
HUFVUDSTADEN A - CO2 Equivalents Emission Total,SE0000170375(ENERDP023),NA,NA,NA,NA,NA,5233.44,1568.63,1253.73,1114.42,1154.22,5112,5604,5059,NA
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
HUHTAMAKI - CO2 Equivalents Emission Total,FI0009000459(ENERDP023),NA,NA,NA,NA,NA,NA,664000,667000,675000,707000,729000,717000,732000,685000
HUMANA - CO2e Indirect Emissions Scope 3,SE0008040653(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,65
HUMANA - CO2 Equivalents Emission Total,SE0008040653(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6344,5716
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
HUSCOMPAGNIET - CO2 Equivalents Emission Total,DK0061412855(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2414,1853
HUSQVARNA B - CO2e Indirect Emissions Scope 3,SE0001662230(ENERDP096),NA,NA,4800,5850,1616,5840,32896,35970,54464,55584,65056,60984,51269,265068
HUSQVARNA B - CO2 Equivalents Emission Total,SE0001662230(ENERDP023),NA,NA,155000,168995,180459,169661,168617,168176,165427,143646,112669,79533,76785,64224
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
IBERDROLA - CO2e Indirect Emissions Scope 3,ES0144580Y14(ENERDP096),NA,54590,32856000,23495000,26594000,29222000,119456565,98948252,28126500,18337600,56262798,52031600,54271800,58921700
IBERDROLA - CO2 Equivalents Emission Total,ES0144580Y14(ENERDP023),NA,41217510,48490000,45735000,41382000,42650393,36019292,31749649,32788500,31128800,20140332,16001300,15048700,15138000
ICA GRUPPEN - CO2e Indirect Emissions Scope 3,SE0000652216(ENERDP096),NA,NA,NA,NA,NA,NA,1576,146803,143987,125851,98121,72607,75824,72727
ICA GRUPPEN - CO2 Equivalents Emission Total,SE0000652216(ENERDP023),NA,NA,NA,NA,NA,NA,234760,117347,148638,128736,85071,74237,52689,19394
ICADE REIT - CO2e Indirect Emissions Scope 3,FR0000035081(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,14617,36390,52192,40442,44569,NA
ICADE REIT - CO2 Equivalents Emission Total,FR0000035081(ENERDP023),NA,NA,NA,NA,769,10832,NA,20731,14043,15644,16954,9681,8371,NA
ICON - CO2e Indirect Emissions Scope 3,IE0005711209(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15845,16568,3840
ICON - CO2 Equivalents Emission Total,IE0005711209(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12317,12023,9397
ID LOGISTICS GROUP - CO2e Indirect Emissions Scope 3,FR0010929125(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16227,16524
ID LOGISTICS GROUP - CO2 Equivalents Emission Total,FR0010929125(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111060,115848
IGO - CO2e Indirect Emissions Scope 3,AU000000IGO4(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11178,31245
IGO - CO2 Equivalents Emission Total,AU000000IGO4(ENERDP023),NA,NA,NA,26602,54270,53877,NA,NA,55426,65222,90225,85165,74093,63709
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
ILIAD - CO2 Equivalents Emission Total,FR0004035913(ENERDP023),NA,NA,NA,NA,NA,NA,19083,21927,25816,30933,32212,32400,56800,81000
ILLIMITY BANK - CO2e Indirect Emissions Scope 3,IT0005359192(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.1
ILLIMITY BANK - CO2 Equivalents Emission Total,IT0005359192(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200.3,372.3
IMCD GROUP - CO2e Indirect Emissions Scope 3,NL0010801007(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109443,106972,155400,259079
IMCD GROUP - CO2 Equivalents Emission Total,NL0010801007(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12907,13291,13087,11664
IMERYS - CO2e Indirect Emissions Scope 3,FR0000120859(ENERDP096),NA,NA,NA,NA,85000,132602,NA,NA,NA,273002,379700,4254700,4254700,NA
IMERYS - CO2 Equivalents Emission Total,FR0000120859(ENERDP023),NA,3394000,2251508,3024842,2909501,2861585,2670815,2815000,2781000,2698000,3110000,3421000,2897000,NA
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
IMMOBILIARE GRDE. DTBZ. - CO2 Equivalents Emission Total,IT0005322612(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32138.2,33082.19,27937
IMMOFINANZ - CO2e Indirect Emissions Scope 3,AT0000A21KS2(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111033,137074
IMMOFINANZ - CO2 Equivalents Emission Total,AT0000A21KS2(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,679,633,592
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
INDITEX - CO2e Indirect Emissions Scope 3,ES0148396007(ENERDP096),NA,36855,37878,37878,42060,426171,498301,570155,709410,1219280,1506870,1710580,1761290,1860400
INDITEX - CO2 Equivalents Emission Total,ES0148396007(ENERDP023),NA,290575,316668,335226,332472,565493,614237,650507,687535,645875,561001,490459,508012,350100
INDRA SISTEMAS - CO2e Indirect Emissions Scope 3,ES0118594417(ENERDP096),NA,NA,10808,10476,12892,17058,19433,14088,18339,17983,17957,24110,507063,375417
INDRA SISTEMAS - CO2 Equivalents Emission Total,ES0118594417(ENERDP023),NA,NA,34246,33655,34004,35255,32318,29490,24545,22490,12117,10504,8931,4687
INDUS HOLDING - CO2e Indirect Emissions Scope 3,DE0006200108(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1242370,1260780,1094220
INDUS HOLDING - CO2 Equivalents Emission Total,DE0006200108(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81034,79820,71502
INDUSTRIVARDEN A - CO2e Indirect Emissions Scope 3,SE0000190126(ENERDP096),NA,NA,NA,75,90.12,90.37,NA,NA,NA,54.7,49.6,30.2,27,11
INDUSTRIVARDEN A - CO2 Equivalents Emission Total,SE0000190126(ENERDP023),NA,NA,NA,22,32.49,105,NA,NA,NA,26.7,17.5,17.8,35,36
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
INDUTRADE - CO2 Equivalents Emission Total,SE0001515552(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19924
INFINEON TECHNOLOGIES - CO2e Indirect Emissions Scope 3,DE0006231004(ENERDP096),NA,NA,NA,NA,NA,NA,497889,703256,800673,857800,539248,542244,467148,742743
INFINEON TECHNOLOGIES - CO2 Equivalents Emission Total,DE0006231004(ENERDP023),NA,NA,620000,NA,NA,NA,739886,699130,771789,903229,868903,915472,928973,864748
INFRASTRUTTURE WIRELESS - CO2e Indirect Emissions Scope 3,IT0005090300(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4127,9545
INFRASTRUTTURE WIRELESS - CO2 Equivalents Emission Total,IT0005090300(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73689,170533
ING BANK SLASKI - CO2e Indirect Emissions Scope 3,PLBSK0000017(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3906,3955,1341,828
ING BANK SLASKI - CO2 Equivalents Emission Total,PLBSK0000017(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2559,2066,1927,1358
ING GROEP - CO2e Indirect Emissions Scope 3,NL0011821202(ENERDP096),NA,60000,42300,51300,50900,109335,49500,27000,29000,29000,30000,30000,23000,8000
ING GROEP - CO2 Equivalents Emission Total,NL0011821202(ENERDP023),NA,127000,280596,276370,229116,114700,88400,65000,54000,34000,26000,21000,19000,16000
INMOBILIARIA COLONIAL - CO2e Indirect Emissions Scope 3,ES0139140174(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1937,15023,10457,13758
INMOBILIARIA COLONIAL - CO2 Equivalents Emission Total,ES0139140174(ENERDP023),NA,NA,NA,NA,NA,NA,NA,28914.8,18133.2,16836.2,9465,11370,11471,9730
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
INNATE PHARMA - CO2 Equivalents Emission Total,FR0010331421(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.5,NA,NA
INPOST - CO2e Indirect Emissions Scope 3,LU2290522684(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122028
INPOST - CO2 Equivalents Emission Total,LU2290522684(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10801
#ERROR,,,"$$ER: E100,INVALID CODE OR EXPRESSION ENTERED",,,,,,,,,,,,
#ERROR,,,"$$ER: E100,INVALID CODE OR EXPRESSION ENTERED",,,,,,,,,,,,
INTERNATIONAL PETROLEUM - CO2e Indirect Emissions Scope 3,CA46016U1084(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33171,17844
INTERNATIONAL PETROLEUM - CO2 Equivalents Emission Total,CA46016U1084(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,835103,783470
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
INTERPUMP GROUP - CO2 Equivalents Emission Total,IT0001078911(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48747,49272,51327
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
INTERVEST OFFICES & - CO2 Equivalents Emission Total,BE0003746600(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2731,2982,NA
INTESA SANPAOLO - CO2e Indirect Emissions Scope 3,IT0000072618(ENERDP096),NA,24666,16267,18390,12378,14888,26638,25365,27297,27868,80425,89534,57479,62143
INTESA SANPAOLO - CO2 Equivalents Emission Total,IT0000072618(ENERDP023),NA,163700,159877,119238,297758,113534,111737,231240,209656,190652,201813,215910,190369,160008
INTL.CONS.AIRL.GP. - CO2e Indirect Emissions Scope 3,ES0177542018(ENERDP096),NA,NA,NA,NA,NA,NA,4871126,5179537,5419599,7640030,7880000,8440000,9043000,3243000
INTL.CONS.AIRL.GP. - CO2 Equivalents Emission Total,ES0177542018(ENERDP023),NA,NA,NA,NA,23192717,23382251,23800255,25337497,26452796,28367600,28866390,30076300,30850000,11073000
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
INTRACOM HOLDINGS - CO2 Equivalents Emission Total,GRS087003000(ENERDP023),NA,NA,NA,NA,NA,20083,NA,NA,NA,NA,NA,NA,NA,NA
INTRUM - CO2e Indirect Emissions Scope 3,SE0000936478(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5413,4819,2604
INTRUM - CO2 Equivalents Emission Total,SE0000936478(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3041,1989,3591
INVESTOR B - CO2e Indirect Emissions Scope 3,SE0015811963(ENERDP096),NA,NA,NA,NA,526.7,NA,NA,NA,NA,355280,355100,349660,330470,284615
INVESTOR B - CO2 Equivalents Emission Total,SE0015811963(ENERDP023),NA,NA,NA,NA,145,NA,NA,NA,NA,NA,126487,128694,121656,116192
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
ION BEAM APPLICATIONS - CO2e Indirect Emissions Scope 3,BE0003766806(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94149,100068,108101,109808
ION BEAM APPLICATIONS - CO2 Equivalents Emission Total,BE0003766806(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5691,11837.9,28054.3,9416.11
IPSEN - CO2e Indirect Emissions Scope 3,FR0010259150(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,67795,75612,94200,51397,31367
IPSEN - CO2 Equivalents Emission Total,FR0010259150(ENERDP023),NA,NA,NA,NA,NA,NA,28812,29477,28423,27828,27710,27200,31248,25337
IPSOS - CO2e Indirect Emissions Scope 3,FR0000073298(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22402.46,22402.5,22726.7,10090.8
IPSOS - CO2 Equivalents Emission Total,FR0000073298(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13977.75,12821.5,14900.3,12455.8
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
IREN - CO2e Indirect Emissions Scope 3,IT0003027817(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14338,14545,14294,14313
IREN - CO2 Equivalents Emission Total,IT0003027817(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3537630,3454030,4048580,3981380
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
ISS - CO2e Indirect Emissions Scope 3,DK0060542181(ENERDP096),NA,NA,NA,NA,NA,NA,NA,15691,14287,17556,18217,22285,21263,5814
ISS - CO2 Equivalents Emission Total,DK0060542181(ENERDP023),NA,NA,NA,NA,NA,NA,NA,120007,126273,122916,113162,106003,101343,77474
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
ITALGAS - CO2e Indirect Emissions Scope 3,IT0005211237(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,185000,133030,193290,136300,153300
ITALGAS - CO2 Equivalents Emission Total,IT0005211237(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,529000,524300,524150,163800,180400
ITALMOBILIARE - CO2e Indirect Emissions Scope 3,IT0005253205(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,293866
ITALMOBILIARE - CO2 Equivalents Emission Total,IT0005253205(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46351,44807,41395
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
JASTRZEBSKA SPOLKA - CO2 Equivalents Emission Total,PLJSW0000015(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8140000,8220000,7920000,7180000
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
JAZZTEL (OTC) - CO2 Equivalents Emission Total,GB00B5TMSP21(ENERDP023),NA,NA,NA,NA,NA,NA,NA,16738,NA,NA,NA,NA,NA,NA
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
JCDECAUX - CO2 Equivalents Emission Total,FR0000077919(ENERDP023),NA,NA,230497,193000,216592,191746,185478,179883,165649,149887,144563,96906,63600,51800
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
JDE PEET S - CO2 Equivalents Emission Total,NL0014332678(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503256,509168
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
JENOPTIK N - CO2 Equivalents Emission Total,DE000A2NB601(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12843,10161,NA
JERONIMO MARTINS - CO2e Indirect Emissions Scope 3,PTJMT0AE0001(ENERDP096),NA,NA,114048,177467,159748,210876,194588,190346,173370,194946,219274,211837,24212200,27511300
JERONIMO MARTINS - CO2 Equivalents Emission Total,PTJMT0AE0001(ENERDP023),NA,NA,493393,777007,978324,825496,976599,301585,985916,1052290,1085602,1079180,1060540,1061830
#ERROR,,,"$$ER: 9898,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 9898,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
JOHN MATTSON - CO2 Equivalents Emission Total,SE0012481364(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1452.4
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
JOST WERKE - CO2 Equivalents Emission Total,DE000JST4000(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34908.8,26242.3
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
JUNGHEINRICH PREF. - CO2 Equivalents Emission Total,DE0006219934(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68668,61375,52647
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
JYSKE BANK - CO2e Indirect Emissions Scope 3,DK0010307958(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1464,705
JYSKE BANK - CO2 Equivalents Emission Total,DK0010307958(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7326,6820
K + S - CO2e Indirect Emissions Scope 3,DE000KSAG888(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800000,1000000,900000,900000
K + S - CO2 Equivalents Emission Total,DE000KSAG888(ENERDP023),NA,1260000,1183442,2134000,1960743,1985285.26,1501415.6,1500000,2000000,1700000,2100000,2600000,2600000,2600000
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
KAPSCH TRAFFICCOM - CO2e Indirect Emissions Scope 3,AT000KAPSCH9(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2336,NA,NA
KAPSCH TRAFFICCOM - CO2 Equivalents Emission Total,AT000KAPSCH9(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488,2176,1133
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
KBC GROUP - CO2e Indirect Emissions Scope 3,BE0003565737(ENERDP096),NA,34877,22971,32247,23554,17724,NA,NA,28386.85,25964,24902.52,25004.19,21024,18902.7
KBC GROUP - CO2 Equivalents Emission Total,BE0003565737(ENERDP023),NA,35311,65610,13905,19896,11557,31655,56107,98155.36,84421.3,69280.96,60584.11,51745,36947.6
KEMIRA - CO2e Indirect Emissions Scope 3,FI0009004824(ENERDP096),NA,NA,NA,NA,NA,1594000,1609000,1581000,1710000,1730000,1920000,1697000,1866000,1626000
KEMIRA - CO2 Equivalents Emission Total,FI0009004824(ENERDP023),NA,NA,NA,NA,1234000,1097000,1041000,936000,1163000,1161000,1201000,1196000,1030000,981000
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
KENDRION - CO2 Equivalents Emission Total,NL0000852531(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7322,6698,6397
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
KENMARE RESOURCES (DUB) - CO2 Equivalents Emission Total,IE00BDC5DG00(ENERDP023),NA,NA,NA,NA,90549,112244,43144,44432,61024,65492,73355,81620,78725,104930
KERING - CO2e Indirect Emissions Scope 3,FR0000121485(ENERDP096),NA,4012,14611,251162,121110,100555,144868,174216,168343,220083,265215,208915,196734,136600
KERING - CO2 Equivalents Emission Total,FR0000121485(ENERDP023),NA,599831,452492,197792,118010,114028,123388,123560,142462,126919,123370,46854,35720,25527
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
KERNEL HOLDING - CO2 Equivalents Emission Total,LU0327357389(ENERDP023),NA,NA,NA,NA,NA,499000,448000,718000,592000,1074000,1418000,1417000,1781000,1679000
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
KERRY GROUP 'A' - CO2 Equivalents Emission Total,IE0004906560(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,813229,786996
KESKO B - CO2e Indirect Emissions Scope 3,FI0009000202(ENERDP096),NA,2370,13628,51983,16860,410500,123700,NA,NA,NA,NA,9587700,7925400,7695800
KESKO B - CO2 Equivalents Emission Total,FI0009000202(ENERDP023),NA,167940,151507,150836,175623,207476,190961,201696,187738,124965,130640,206870,217842,170834
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
KGHM - CO2 Equivalents Emission Total,PLKGHM000017(ENERDP023),NA,NA,NA,3425230,3561180,3725647,3873510,3758410,3889891,3425852,3315900,3320020,3474300,3303420
KID - CO2e Indirect Emissions Scope 3,NO0010743545(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92789.7
KID - CO2 Equivalents Emission Total,NO0010743545(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,937.27
KINDRED GROUP SDR - CO2e Indirect Emissions Scope 3,SE0007871645(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,1766,3140,4688,4092,3882.2,855.3
KINDRED GROUP SDR - CO2 Equivalents Emission Total,SE0007871645(ENERDP023),NA,NA,NA,NA,NA,NA,NA,NA,2582,2582,2532,2466,2371.9,1983.4
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
#ERROR,,,"$$ER: 0904,NO DATA AVAILABLE",,,,,,,,,,,,
KINGSPAN GROUP - CO2e Indirect Emissions Scope 3,IE0004927939(ENERDP096),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5363064,5043030
KINGSPAN GROUP - CO2 Equivalents Emission Total,IE0004927939(ENERDP023),NA,16698,14989,16026,13661,86000,88000,75000,94000,16453,NA,NA,319707,302991
