scope_total_x,pred,GS-score,Unnamed: 0,X.1,Country,year,ISIN,X,scope1,scope2,scope3,scope_total_y,CURRENCY,Rev,Emp,TA,NPPE,INTAN,Debt_comm_eq,Capex,PPEG,Dprc,Accr,S_pillar,E_pillar,G_pillar,NCFOA,Debt_TotCap,GMAR,OIBD,OI,NS_WC,iso,FuelInten,Income.group,CO2_imp,ggroup,gind,gsector,gsubind,naics,naicsh
10.850210491530484,11.023042805263744,0.18866676527895732,172,172,AUSTRIA,2018,AT00000VIE62,21,8958.0,42587.0,293124.0,51545.0,E,799661.0,4927.0,2158101.0,1448912.0,155674.0,29.73,93184.0,3089976.0,129577.0,,47.92,78.88,27.67,291156.0,21.58,79.96,340766.0,217160.0,-7.21,AT,  16.7,High income,National,2030.0,203050.0,20.0,20305010.0,48811.0,48811.0
11.27224147567903,12.120048385390193,1.3345214174602948,174,174,AUSTRIA,2009,AT0000APOST4,159,50807.0,27802.0,18097.0,78609.0,E,2356900.0,25921.0,1732100.0,695700.0,248500.0,18.82,102900.0,1356700.0,81800.0,0.0,31.41,25.37,61.22,234700.0,15.84,15.27,177700.0,83700.0,50.8,AT,  16.5,High income,National,2030.0,203010.0,20.0,20301010.0,492110.0,492110.0
13.180632285528304,13.717548948038846,0.7107239825303102,177,177,AUSTRIA,2018,AT0000938204,146,530000.0,,,530000.0,E,2337658.0,9445.0,2042132.0,852607.0,122868.0,15.31,150763.0,2471577.0,101000.0,2080.0,46.71,27.4,43.44,245923.0,13.26,23.43,311636.0,204358.0,3.39,AT,  16.7,High income,National,1510.0,151030.0,15.0,15103020.0,322212.0,322212.0
13.734066201773578,11.86989497116973,0.0,193,193,BELGIUM,2020,BE0003656676,230,,,,921784.0,E,828792.0,5162.0,673459.0,248377.0,38945.0,25.19,50489.0,675008.0,42658.0,,36.42,45.4,54.95,1287.0,20.09,18.95,68225.0,22017.0,6.7,BE,  33.1,High income,,1510.0,151010.0,15.0,15101010.0,326150.0,326150.0
16.185754299432134,13.808190627754982,0.0,195,195,BELGIUM,2020,BE0974338700,416,9900000.0,800000.0,,10700000.0,E,1607033.0,5359.0,2663732.0,1529243.0,352292.0,71.69,103663.0,3267999.0,186181.0,,75.65,58.51,74.11,252517.0,41.29,19.26,280503.0,141722.0,13.35,BE,  33.1,High income,,1510.0,151020.0,15.0,15102010.0,327310.0,327310.0
9.248983995568388,9.747994805385602,0.6470911781736838,200,200,BELGIUM,2020,BE0165385973,333,,10394.0,,10394.0,E,507517.0,1458.0,404922.0,132680.0,4650.0,20.89,26632.0,433489.0,46372.0,1239.0,61.03,69.51,49.81,95817.0,17.28,33.44,116928.0,75919.0,2.43,BE,  33.1,High income,,4530.0,453010.0,45.0,45301020.0,334413.0,334413.0
16.146683107810233,14.160365140760776,0.0,206,206,BELGIUM,2020,BE0003470755,202,8890000.0,1400000.0,28800000.0,10290000.0,E,9714000.0,23663.0,16004000.0,5122000.0,5406000.0,97.86,751000.0,13969000.0,2416000.0,,74.65,85.15,66.54,1024000.0,48.97,22.03,1833000.0,814000.0,5.68,BE,  33.1,High income,,1510.0,151010.0,15.0,15101020.0,325.0,325.0
8.12812491746942,8.87688452315703,1.114375729744464,211,211,BELGIUM,2020,BE0974362940,426,3157.41,231.03,274002.0,3388.44,E,770083.0,3303.0,955392.0,123474.0,134564.0,6.84,20169.0,267104.0,43383.0,,77.54,72.25,46.75,-15962.0,6.08,36.85,49153.0,9270.0,1.99,BE,  33.1,High income,,4520.0,452030.0,45.0,45203010.0,333316.0,333315.0
16.70031127081098,15.38828714104476,0.0,227,227,BELGIUM,2008,BE0003470755,190,9969898.0,4569887.0,,17900000.0,E,9490000.0,29433.0,11615000.0,4218000.0,2393000.0,55.72,644000.0,11130000.0,471000.0,,45.68,51.9,74.27,1175000.0,34.32,32.76,1364000.0,893000.0,8.05,BE,  33.0,High income,,1510.0,151010.0,15.0,15101020.0,325.0,325.0
8.349862704921241,9.359552560812741,1.7447496150729798,234,234,BELGIUM,2009,BE0003735496,246,4229.6,,,4229.6,E,1567178.0,1472.0,1145770.0,548914.0,314775.0,67.59,159862.0,1273274.0,164313.0,21376.0,23.16,36.3,60.86,445784.0,40.33,50.03,529529.0,378198.0,-3.67,BE,  33.7,High income,,5010.0,501020.0,50.0,50102010.0,517312.0,517210.0
14.576316386998034,13.431327390935525,0.0,241,241,BELGIUM,2010,BE0974294267,391,480000.0,1660000.0,,2140000.0,E,2696100.0,4450.0,2089500.0,758800.0,18700.0,55.16,67900.0,1250000.0,75300.0,,40.07,44.05,85.73,211300.0,35.44,17.88,178600.0,100500.0,6.97,BE,  37.2,High income,,1510.0,151040.0,15.0,15104020.0,3314.0,3314.0
9.000236434169777,9.929205943529405,1.5318987348817925,244,244,BELGIUM,2010,BE0003735496,247,8105.0,0.0,347.0,8105.0,E,1664620.0,1677.0,1301534.0,635927.0,374910.0,69.76,146282.0,1422340.0,84452.0,,39.44,39.89,78.89,509606.0,41.09,47.05,515015.0,354025.0,-6.47,BE,  37.2,High income,,5010.0,501020.0,50.0,50102010.0,517312.0,517210.0
16.588099280204055,15.383684017749427,0.0,245,245,BELGIUM,2010,BE0003470755,192,,,,16000000.0,E,6796000.0,16785.0,13428000.0,3698000.0,194000.0,43.64,456000.0,11257000.0,399000.0,,49.42,55.93,64.05,576000.0,29.06,23.37,1310000.0,892000.0,1.08,BE,  37.2,High income,,1510.0,151010.0,15.0,15101020.0,325.0,325.0
16.530205301785152,15.550411958329297,0.0,255,255,BELGIUM,2011,BE0003470755,193,,,,15100000.0,E,8109000.0,29121.0,18657000.0,5652000.0,4304000.0,67.71,366000.0,16869000.0,410000.0,,64.21,41.72,44.72,889000.0,38.52,18.93,1166000.0,706000.0,2.93,BE,  31.6,High income,,1510.0,151010.0,15.0,15101020.0,325.0,325.0
