Name,Code,CURRENCY,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
HUFVUDSTADEN AB - TOTAL ASSETS,SE0000170375(WC02999),SK,19584000,18600000,20539100,22695000,23653100,26475700,28415300,32322600,37708800,40294900,45375200,50341600,47397100
"HUFVUDSTADEN AB - PROPERTY, PLANT & EQUIP - NET",SE0000170375(WC02501),SK,19091000,18133800,20154700,22256800,23061800,25874600,27824400,31747900,36523900,39737300,44098000,48450600,46362300
HUHTAMAKI OYJ - TOTAL ASSETS,FI0009000459(WC02999),E,1937200,1742100,1852100,1893900,2009900,2104000,2242100,2464400,2816000,2879400,3081300,3559700,3534500
"HUHTAMAKI OYJ - PROPERTY, PLANT & EQUIP - NET",FI0009000459(WC02501),E,676300,604200,614800,645500,671700,653600,680100,853800,1035800,1055000,1122100,1398100,1365300
HUMANA AB - TOTAL ASSETS,SE0008040653(WC02999),SK,NA,NA,NA,1606824,1737369,1963287,3660000,3838000,4960000,5060000,5218000,8206000,8016000
"HUMANA AB - PROPERTY, PLANT & EQUIP - NET",SE0008040653(WC02501),SK,NA,NA,NA,18012,62445,116147,294000,200000,405000,413000,560000,2466000,2433000
HUSCOMPAGNIET - TOTAL ASSETS,DK0061412855(WC02999),DK,NA,NA,NA,NA,NA,NA,NA,NA,NA,3879197,4092017,4484612,3403096
"HUSCOMPAGNIET - PROPERTY, PLANT & EQUIP - NET",DK0061412855(WC02501),DK,NA,NA,NA,NA,NA,NA,NA,NA,NA,53582,56319,140012,113662
HUSQVARNA AB - TOTAL ASSETS,SE0001662230(WC02999),SK,33409000,29473000,27788000,28079000,26908000,25640000,27759000,28248000,31564000,34221000,37022000,40291000,41941000
"HUSQVARNA AB - PROPERTY, PLANT & EQUIP - NET",SE0001662230(WC02501),SK,5035000,4375000,4125000,3922000,3515000,3609000,4463000,4620000,5472000,5806000,6184000,8379000,7536000
HYPOPORT SE - TOTAL ASSETS,DE0005493365(WC02999),E,55133,54103,65901,70918,70363,73989,80029,95680,111511,139230,301030,383741,538866
"HYPOPORT SE - PROPERTY, PLANT & EQUIP - NET",DE0005493365(WC02501),E,2035,1758,2431,2452,2618,2279,2227,2571,2631,4447,10332,34987,97655
IBERDROLA SA - TOTAL ASSETS,ES0144580Y14(WC02999),E,82594132,84225211,90213220,92359547,92301424,85800619,87934123,98034674,99748066,105306186,107551924,116008803,115870000
"IBERDROLA SA - PROPERTY, PLANT & EQUIP - NET",ES0144580Y14(WC02501),E,43348459,46630084,50202245,52406117,53422953,52760069,55107302,61788590,63834384,64082379,66109320,73071456,73753000
ICA GRUPPEN AB - TOTAL ASSETS,SE0000652216(WC02999),SK,9837000,11325000,10291000,9823000,9540000,68592000,72180000,74460000,75667000,77563000,80266000,98856000,104326000
"ICA GRUPPEN AB - PROPERTY, PLANT & EQUIP - NET",SE0000652216(WC02501),SK,32000,152000,103000,66000,48000,17733000,16142000,14490000,14239000,14653000,15579000,32562000,34169000
ICADE - TOTAL ASSETS,FR0000035081(WC02999),E,6139100,5978700,7127200,7258900,7788100,10330200,10182300,10186100,10024100,11220000,11747600,12498700,12799700
"ICADE - PROPERTY, PLANT & EQUIP - NET",FR0000035081(WC02501),E,3491000,3184700,4631400,5007500,4941900,8021200,7929600,8068800,8251000,9242300,9252600,9821900,10038300
ICON PLC - TOTAL ASSETS,IE0005711209(WC02999),E,616772,629253,701814,791101,907374,1044708,1246602,1558484,1712232,1783546,2041071,2578620,2803356
"ICON PLC - PROPERTY, PLANT & EQUIP - NET",IE0005711209(WC02501),E,123315,124934,127633,99888,127623,117084,122549,138351,141221,135985,138359,240897,212042
ID LOGISTICS - TOTAL ASSETS,FR0010929125(WC02999),E,NA,NA,NA,247366,299678,508925,528174,503467,671777,689079,745567,1178140,1249595
"ID LOGISTICS - PROPERTY, PLANT & EQUIP - NET",FR0010929125(WC02501),E,NA,96100,131400,59731,65961,138223,132391,98125,83427,79289,103948,511582,514300
IGO - TOTAL ASSETS,AU000000IGO4(WC02999),A$,240049,224656,266279,942010,660304,669721,738961,689706,1787964,1957054,1967657,2010032,2173296
"IGO - PROPERTY, PLANT & EQUIP - NET",AU000000IGO4(WC02501),A$,53152,66293,92162,506178,363818,584785,598457,460474,1625693,1717857,1563598,1448195,1342227
ILIAD SA - TOTAL ASSETS,FR0004035913(WC02999),E,1965862,2263265,2492190,3850644,4699813,4724443,5024650,7188505,8220384,8394672,11187000,17971000,21711000
"ILIAD SA - PROPERTY, PLANT & EQUIP - NET",FR0004035913(WC02501),E,996541,1087470,1337119,1947300,2325773,2500854,2787849,3229231,3761385,4428762,5358000,8113000,9942000
ILLIMITY BANK SPA - TOTAL ASSETS,IT0005359192(WC02999),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2993288,4094092
"ILLIMITY BANK SPA - PROPERTY, PLANT & EQUIP - NET",IT0005359192(WC02501),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25395,78434
IMCD GROUP BV - TOTAL ASSETS,NL0010801007(WC02999),E,NA,NA,NA,904086,939442,1064132,1100526,1408317,1457293,1630042,1906159,2153223,2671794
"IMCD GROUP BV - PROPERTY, PLANT & EQUIP - NET",NL0010801007(WC02501),E,NA,NA,NA,5062,7507,16613,17541,18254,20895,18827,25262,90331,94950
IMERYS - TOTAL ASSETS,FR0000120859(WC02999),E,4292000,3875400,4381300,4883800,4757600,4838100,5387700,6064300,6638100,7382500,7481500,7354100,6860700
"IMERYS - PROPERTY, PLANT & EQUIP - NET",FR0000120859(WC02501),E,1709600,1601300,1741100,1887000,1901600,1833000,1962900,2141900,2271900,2488600,2165800,2380300,2125000
IMMOBILIARE GRANDE - TOTAL ASSETS,IT0005322612(WC02999),E,1666797,1908738,1933827,1990884,1965349,1953614,2024349,2169208,2238474,2278312,2462191,2605459,2468661
"IMMOBILIARE GRANDE - PROPERTY, PLANT & EQUIP - NET",IT0005322612(WC02501),E,1490513,1731285,1752908,1864186,1845042,1837535,1877408,2032460,2136781,2207846,2392705,2415011,2285684
IMMOFINANZ AG - TOTAL ASSETS,AT0000A21KS2(WC02999),E,15508659,11483861,11697646,11694064,12188329,12535670,9552282,8839051,6998991,6057373,5778971,6382143,6822397
"IMMOFINANZ AG - PROPERTY, PLANT & EQUIP - NET",AT0000A21KS2(WC02501),E,10508863,8485293,8841792,8993605,10185620,9661196,6835064,6303965,3912658,4135302,4292217,5188324,5044304
IMMUNOVIA AB (PUBL) - TOTAL ASSETS,SE0006091997(WC02999),SK,NA,NA,NA,NA,NA,7466,38874,91509,283409,250770,477383,419366,661178
"IMMUNOVIA AB (PUBL) - PROPERTY, PLANT & EQUIP - NET",SE0006091997(WC02501),SK,NA,NA,NA,NA,NA,0,740,671,3002,7211,14019,55224,48701
INCAP OYJ - TOTAL ASSETS,FI0009006407(WC02999),E,44784,35550,38383,35186,28723,15934,14394,18124,21683,24657,31939,36328,75621
"INCAP OYJ - PROPERTY, PLANT & EQUIP - NET",FI0009006407(WC02501),E,11249,10247,6026,4007,2578,1791,1519,2230,2883,2980,4545,7316,11409
INDUSTRI - TOTAL ASSETS,ES0148396007(WC02999),E,6972582,7573546,8101234,9526729,10602806,12507762,13226597,14733426,16663719,18899406,19487000,20826000,27155000
"INDUSTRI - PROPERTY, PLANT & EQUIP - NET",ES0148396007(WC02501),E,3182112,3442321,3293535,3397083,4063066,4662407,5137581,6040573,6597467,7283428,7644000,8339000,14398000
INDRA SISTEMAS SA - TOTAL ASSETS,ES0118594417(WC02999),E,2429212,2458260,2925614,3386896,3591825,3689826,3365229,2864282,3153611,3700831,3880875,4165375,4263787
"INDRA SISTEMAS SA - PROPERTY, PLANT & EQUIP - NET",ES0118594417(WC02501),E,139077,140375,142962,167357,163139,140778,127348,136927,103446,104118,108378,246755,215708
INDUS HOLDING AG - TOTAL ASSETS,DE0006200108(WC02999),E,946753,911490,970342,1037211,1050013,1178601,1304905,1417107,1519346,1644324,1709891,1792471,1716835
"INDUS HOLDING AG - PROPERTY, PLANT & EQUIP - NET",DE0006200108(WC02501),E,250663,238888,244460,245453,248829,271833,306818,334846,369331,397008,418227,506417,491250
INDUSTRIVARDEN AB - TOTAL ASSETS,SE0000190126(WC02999),SK,35975000,53790000,71547000,57116000,68602000,79554000,84059000,82537000,95624000,108360000,93240000,117011000,129110000
"INDUSTRIVARDEN AB - PROPERTY, PLANT & EQUIP - NET",SE0000190126(WC02501),SK,25000,25000,27000,52000,85000,84000,NA,NA,13000,12000,11000,14000,21000
INDUTRADE AB - TOTAL ASSETS,SE0001515552(WC02999),SK,4380000,3971000,4762000,5437000,6495000,6912000,8019000,9284000,10970000,12464000,13951000,17410000,17810000
"INDUTRADE AB - PROPERTY, PLANT & EQUIP - NET",SE0001515552(WC02501),SK,554000,563000,657000,706000,741000,849000,971000,1117000,1451000,1618000,1736000,3002000,3106000
INFINEON TECHNOLOGIE - TOTAL ASSETS,DE0006231004(WC02999),E,6681000,4210000,4685000,5611000,5583000,5580000,6060000,8137000,8464000,9333000,10231000,12813000,21372000
"INFINEON TECHNOLOGIE - PROPERTY, PLANT & EQUIP - NET",DE0006231004(WC02501),E,1311000,928000,838000,1343000,1731000,1600000,1700000,2093000,2119000,2659000,3038000,3510000,4396000
INFRASTRUTTURE WIRE - TOTAL ASSETS,IT0005090300(WC02999),E,NA,NA,NA,NA,NA,NA,NA,1724644,1772743,1808060,1929886,2590484,9085427
"INFRASTRUTTURE WIRE - PROPERTY, PLANT & EQUIP - NET",IT0005090300(WC02501),E,NA,NA,NA,NA,NA,NA,NA,186407,193028,222336,255217,995704,1952059
ING BANK SLASKI SA - TOTAL ASSETS,PLBSK0000017(WC02999),PZ,69489891,59797009,64350131,69706900,78228500,86750600,99860700,108833600,117240500,126013900,141191400,158165100,186172500
"ING BANK SLASKI SA - PROPERTY, PLANT & EQUIP - NET",PLBSK0000017(WC02501),PZ,529256,548847,544211,575300,600000,576600,595000,597700,578000,549000,556100,956000,913100
ING GROEP N.V. - TOTAL ASSETS,NL0011821202(WC02999),E,1317832000,1154194000,1237896000,1270557000,1166979000,1079244000,991711000,840955000,844767000,845398000,886189000,891014000,936502000
"ING GROEP N.V. - PROPERTY, PLANT & EQUIP - NET",NL0011821202(WC02501),E,6396000,6119000,6132000,2886000,3962000,2446000,2100000,2027000,2002000,1801000,1659000,3172000,2841000
INMOBILIARIA COLONI - TOTAL ASSETS,ES0139140174(WC02999),E,9520514,7949829,7205050,7198811,7036896,6377239,5924055,7128661,8227197,10507112,11486903,12501063,12354558
"INMOBILIARIA COLONI - PROPERTY, PLANT & EQUIP - NET",ES0139140174(WC02501),E,5346700,4691086,4544086,4655283,4816406,4942349,5696294,6776431,7806688,8831765,11126465,11860804,11583399
INNATE PHARMA S.A. - TOTAL ASSETS,FR0010331421(WC02999),E,60862,64219,48010,60109,48295,55882,90690,305956,281577,255023,449655,400075,300340
"INNATE PHARMA S.A. - PROPERTY, PLANT & EQUIP - NET",FR0010331421(WC02501),E,8523,7943,7335,6442,6824,6258,5931,6304,9094,10729,10216,11672,11694
INPOST SA - TOTAL ASSETS,LU2290522684(WC02999),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,238071,254028,350803,521468
"INPOST SA - PROPERTY, PLANT & EQUIP - NET",LU2290522684(WC02501),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,132536,160274,234700,343214
#ERROR,,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
#ERROR,,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
INTERNATIONAL PETR - TOTAL ASSETS,CA46016U1084(WC02999),SK,NA,NA,NA,NA,NA,NA,NA,6811129,4995326,4735566,10695858,12240075,10241669
"INTERNATIONAL PETR - PROPERTY, PLANT & EQUIP - NET",CA46016U1084(WC02501),SK,NA,NA,NA,NA,NA,NA,NA,5970696,4284530,3632449,9801816,11023595,9314353
INTERPARFUMS SA - TOTAL ASSETS,FR0004024222(WC02999),E,260321,250965,291848,347417,524582,426570,436314,562576,567630,570043,588583,591447,608812
"INTERPARFUMS SA - PROPERTY, PLANT & EQUIP - NET",FR0004024222(WC02501),E,4162,5515,7066,9057,7017,5352,5218,5927,7025,6454,6495,18119,21647
INTERPUMP GROUP SPA - TOTAL ASSETS,IT0001078911(WC02999),E,547529,612306,690809,682973,725146,791608,941128,1244883,1400132,1492765,1621589,1994004,2089680
"INTERPUMP GROUP SPA - PROPERTY, PLANT & EQUIP - NET",IT0001078911(WC02501),E,72491,107055,103121,102777,112527,150668,209073,286066,300921,321833,355488,484358,476480
INTERTRUST NV - TOTAL ASSETS,NL0010937058(WC02999),E,NA,NA,317971,521902,466121,1172441,1202410,1283290,1831943,1741338,1768779,2198850,2052644
"INTERTRUST NV - PROPERTY, PLANT & EQUIP - NET",NL0010937058(WC02501),E,NA,NA,10545,10385,6285,8193,10872,11271,20167,16470,14580,107713,92096
INTERVEST OFFICES - TOTAL ASSETS,BE0003746600(WC02999),E,577574,545773,532603,594134,594077,588862,618590,648399,625163,679418,887164,918863,1047993
"INTERVEST OFFICES - PROPERTY, PLANT & EQUIP - NET",BE0003746600(WC02501),E,572277,541017,526898,581621,581528,580937,609691,635208,611646,663150,866904,893527,1021980
INTESA SANPAOLO SPA - TOTAL ASSETS,IT0000072618(WC02999),E,631390000,619596000,652783000,626898000,663639000,615304000,635017000,665101000,713969000,783662000,773788000,802351000,985437000
"INTESA SANPAOLO SPA - PROPERTY, PLANT & EQUIP - NET",IT0000072618(WC02501),E,5137000,5113000,5182000,5164000,5179000,5056000,4884000,5367000,4908000,6678000,7372000,8878000,10850000
IAG SA - TOTAL ASSETS,ES0177542018(WC02999),E,NA,15929000,12893000,19256000,19387000,20276000,22883000,27506000,26847000,26740000,27498000,35115000,29189000
"IAG SA - PROPERTY, PLANT & EQUIP - NET",ES0177542018(WC02501),E,NA,8832000,8080000,9584000,9926000,10228000,11784000,13672000,12227000,11846000,12437000,19168000,17531000
INTRACOM HOLDINGS - TOTAL ASSETS,GRS087003000(WC02999),E,1143162,1201949,1161516,1022200,961060,905797,645592,711399,721416,781443,772742,746865,759701
"INTRACOM HOLDINGS - PROPERTY, PLANT & EQUIP - NET",GRS087003000(WC02501),E,333853,375496,362394,345038,306000,272528,122059,122935,128202,122586,117994,129820,122328
INTRUM AB - TOTAL ASSETS,SE0000936478(WC02999),SK,6608200,6506900,7039100,7836200,8411000,10153000,11306000,12112000,14379000,67083000,75413000,84836000,79330000
"INTRUM AB - PROPERTY, PLANT & EQUIP - NET",SE0000936478(WC02501),SK,106100,94300,83900,65800,91000,105000,127000,118000,104000,245000,237000,1100000,1040000
INVESTOR AB - TOTAL ASSETS,SE0015811963(WC02999),SK,140639000,170213000,220861000,212920000,228822000,266507000,322314000,335626000,369066000,407864000,415343000,516851000,570136000
"INVESTOR AB - PROPERTY, PLANT & EQUIP - NET",SE0015811963(WC02501),SK,2365000,2168000,3553000,3995000,4158000,4666000,5701000,6483000,8345000,9171000,10460000,10122000,9965000
INVISIO AB - TOTAL ASSETS,SE0001200015(WC02999),SK,47429,50229,47282,50817,43971,58366,89934,111653,226603,316300,340100,477900,513000
"INVISIO AB - PROPERTY, PLANT & EQUIP - NET",SE0001200015(WC02501),SK,3238,1611,834,576,139,83,154,600,3289,4500,4400,28400,28100
INWIDO AB (PUBL) - TOTAL ASSETS,SE0006220018(WC02999),SK,NA,NA,NA,5422000,4725600,4673300,5013100,5131800,6243100,6603200,7113500,7423300,7969600
"INWIDO AB (PUBL) - PROPERTY, PLANT & EQUIP - NET",SE0006220018(WC02501),SK,NA,NA,NA,633900,599600,573800,636500,628900,764800,814600,893000,1272800,1260800
ION BEAM APPLICATION - TOTAL ASSETS,BE0003766806(WC02999),E,475535,447911,496330,484843,372575,263709,284038,372131,357821,326501,385968,418126,503199
"ION BEAM APPLICATION - PROPERTY, PLANT & EQUIP - NET",BE0003766806(WC02501),E,78693,79526,86429,19745,10203,7656,8663,9327,16322,22686,34542,49972,47595
IPSEN SA - TOTAL ASSETS,FR0010259150(WC02999),E,1458401,1455915,1536564,1448829,1352926,1362800,1505000,1716300,2206500,2927700,3243700,4155500,4068500
"IPSEN SA - PROPERTY, PLANT & EQUIP - NET",FR0010259150(WC02501),E,237860,251778,282287,271728,281781,287483,309600,348700,379000,418900,474500,679300,646600
IPSOS SA - TOTAL ASSETS,FR0000073298(WC02999),E,1095272,1119428,1321946,2189527,2311058,2091802,2201582,2268447,2275533,2119592,2347891,2644072,2444831
"IPSOS SA - PROPERTY, PLANT & EQUIP - NET",FR0000073298(WC02501),E,27813,24381,26663,50299,47442,36154,32425,37209,35517,32228,37890,192399,156223
HOLDING COMPANY - TOTAL ASSETS,GRS518003009(WC02999),E,NA,NA,NA,NA,NA,NA,NA,NA,489203,522408,565201,727168,750412
"HOLDING COMPANY - PROPERTY, PLANT & EQUIP - NET",GRS518003009(WC02501),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,67,32
IREN SPA - TOTAL ASSETS,IT0003027817(WC02999),E,4240555,4306183,6659406,6848462,6817375,6686285,6629401,6635577,7531541,7618017,8207835,8431422,9184890
"IREN SPA - PROPERTY, PLANT & EQUIP - NET",IT0003027817(WC02501),E,2187221,2349683,2642531,2837578,2813297,3201332,2992246,2907076,3470706,3449344,3471958,3600408,3831865
IRISH RESID - TOTAL ASSETS,IE00BJ34P519(WC02999),E,NA,NA,NA,NA,NA,47066,332348,485609,694458,762978,941581,1388054,1417541
"IRISH RESID - PROPERTY, PLANT & EQUIP - NET",IE00BJ34P519(WC02501),E,NA,NA,NA,NA,NA,45492,323627,472264,685102,750948,921322,1369289,1390076
IRRAS AB - TOTAL ASSETS,SE0008321202(WC02999),SK,NA,NA,NA,NA,NA,NA,14550,30947,98260,329252,205284,158992,209035
"IRRAS AB - PROPERTY, PLANT & EQUIP - NET",SE0008321202(WC02501),SK,NA,NA,NA,NA,NA,NA,0,0,16,207,624,7172,5098
ISS AS - TOTAL ASSETS,DK0060542181(WC02999),DK,53133000,53840000,54780000,54472000,53338000,47949000,45979000,48354000,47921000,50135000,49105000,49399000,42787000
"ISS AS - PROPERTY, PLANT & EQUIP - NET",DK0060542181(WC02501),DK,2276000,2004000,2055000,2077000,1887000,1715000,1638000,1613000,1572000,1593000,1558000,4472000,3546000
ITAB SHOP CONCEPT - TOTAL ASSETS,SE0015962097(WC02999),SK,2226451,1976908,2067233,2446992,2489271,2629849,2995900,3266000,5214000,5552000,5262000,5789000,5418000
"ITAB SHOP CONCEPT - PROPERTY, PLANT & EQUIP - NET",SE0015962097(WC02501),SK,689264,645752,547036,542265,516061,500660,546400,549000,865000,945000,939000,1606000,1367000
ITALGAS SPA - TOTAL ASSETS,IT0005211237(WC02999),E,NA,NA,NA,NA,NA,NA,NA,NA,5608000,5844369,6759210,8232454,9129009
"ITALGAS SPA - PROPERTY, PLANT & EQUIP - NET",IT0005211237(WC02501),E,NA,NA,NA,NA,NA,NA,NA,230000,227000,224651,259178,350001,369899
ITALMOBILIARE SPA - TOTAL ASSETS,IT0005253205(WC02999),E,11840421,11906599,11976984,11333295,10296818,9369429,9622951,9501392,1739932,1666223,1734660,1897508,1926852
"ITALMOBILIARE SPA - PROPERTY, PLANT & EQUIP - NET",IT0005253205(WC02501),E,4373508,4503916,4700014,4546850,4220901,4009847,4266608,131238,132432,130618,148534,161033,159857
JACQUET METALS SA - TOTAL ASSETS,FR0000033904(WC02999),E,823700,588200,701200,669400,592867,607398,681381,902525,871662,975738,1073256,1140835,1167809
"JACQUET METALS SA - PROPERTY, PLANT & EQUIP - NET",FR0000033904(WC02501),E,91500,76300,106900,94900,86306,94354,96967,146171,142804,151946,150754,222687,219114
JAMES RIVER - TOTAL ASSETS,BMG5005R1079(WC02999),U$,NA,NA,NA,NA,2025381,1806599,1958841,2055029,2346533,2756695,3135722,5023741,5063072
"JAMES RIVER - PROPERTY, PLANT & EQUIP - NET",BMG5005R1079(WC02501),U$,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15288
JASTRZEBSKA SP - TOTAL ASSETS,PLJSW0000015(WC02999),PZ,8084778,7379339,10381200,13515400,13882900,13688500,14932400,10593000,10358200,11275900,13093100,14401400,14153900
"JASTRZEBSKA SP - PROPERTY, PLANT & EQUIP - NET",PLJSW0000015(WC02501),PZ,4934380,5109788,6717700,8458800,9230900,9726000,12153600,8624500,7483200,6835900,7303000,9290600,9594200
JAZZTEL PLC - TOTAL ASSETS,GB00B5TMSP21(WC02999),E,561414,583520,616971,657158,741759,984374,1304697,NA,NA,NA,NA,10517637,10117074
"JAZZTEL PLC - PROPERTY, PLANT & EQUIP - NET",GB00B5TMSP21(WC02501),E,423155,428143,450751,454117,477548,667704,968080,NA,NA,NA,NA,NA,NA
JCDECAUX SA - TOTAL ASSETS,FR0000077919(WC02999),E,3876500,3867800,4048600,4207300,4316900,4633800,4807400,4706200,5490000,5493000,5660100,9761400,9947200
"JCDECAUX SA - PROPERTY, PLANT & EQUIP - NET",FR0000077919(WC02501),E,1056600,1171200,1137700,1139400,1115800,1105100,1022600,1173100,1150700,1156300,1293000,5353200,4677800
JDE PEET'S NV - TOTAL ASSETS,NL0014332678(WC02999),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,22546000,21573000,21763000,20659000
"JDE PEET'S NV - PROPERTY, PLANT & EQUIP - NET",NL0014332678(WC02501),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,1379000,1446000,1737000,1600000
JENOPTIK AG - TOTAL ASSETS,DE000A2NB601(WC02999),E,637725,554994,577960,588595,601273,622182,695408,695565,738828,810226,899617,1005615,1264260
"JENOPTIK AG - PROPERTY, PLANT & EQUIP - NET",DE000A2NB601(WC02501),E,170489,152143,139405,138190,143240,140632,150747,155659,157882,164730,185930,251123,263499
JERONIMO MARTINS SA - TOTAL ASSETS,PTJMT0AE0001(WC02999),E,3663395,3755406,4091662,4423326,4839419,5048146,5121072,5276470,5615886,6335790,6545087,9613741,9264490
"JERONIMO MARTINS SA - PROPERTY, PLANT & EQUIP - NET",PTJMT0AE0001(WC02501),E,1874863,2002831,2192824,2300501,2600230,2782821,2773324,2890113,3023360,3474835,3690451,6308222,5987144
JM AB - TOTAL ASSETS,SE0000806994(WC02999),SK,9975000,9835000,9817000,11227000,11546000,11135000,12375000,11972000,12480000,16947000,20648000,22972000,23081000
"JM AB - PROPERTY, PLANT & EQUIP - NET",SE0000806994(WC02501),SK,21000,18000,12000,17000,11000,8000,23000,18000,12000,15000,19000,214000,165000
JOHN MATTSON FASTI - TOTAL ASSETS,SE0012481364(WC02999),SK,NA,NA,NA,NA,NA,NA,2284432,2672500,4198200,4769800,6077600,6398900,8059200
"JOHN MATTSON FASTI - PROPERTY, PLANT & EQUIP - NET",SE0012481364(WC02501),SK,NA,NA,NA,NA,NA,NA,1923005,2337211,4169200,4741800,6041200,6367100,8010700
JOST WERKE AG - TOTAL ASSETS,DE000JST4000(WC02999),E,NA,NA,NA,NA,NA,NA,620043,614466,594103,609529,609682,631204,929206
"JOST WERKE AG - PROPERTY, PLANT & EQUIP - NET",DE000JST4000(WC02501),E,NA,NA,NA,NA,NA,NA,77629,85115,80139,80039,82824,109716,133791
JUMBO SA - TOTAL ASSETS,GRS282183003(WC02999),E,524816,663869,736077,795195,856686,894001,1033937,1090327,1209411,1259584,1362100,1690456,1669632
"JUMBO SA - PROPERTY, PLANT & EQUIP - NET",GRS282183003(WC02501),E,237395,280195,338221,378434,415216,430939,445855,497881,498768,514875,542461,691364,681078
JUNGHEINRICH AG - TOTAL ASSETS,DE0006219934(WC02999),E,2131989,2148324,2331437,2513093,2689052,2663699,2930651,3250260,3536598,4023624,4634331,5118508,5289524
"JUNGHEINRICH AG - PROPERTY, PLANT & EQUIP - NET",DE0006219934(WC02501),E,661701,619387,638264,715288,788527,837462,923055,1094708,1151565,1275097,1398067,1642932,1528213
JUST EAT TAKEAWAY - TOTAL ASSETS,NL0012015705(WC02999),E,NA,NA,NA,NA,NA,6256,87833,78513,237302,197914,390178,1656553,10355000
"JUST EAT TAKEAWAY - PROPERTY, PLANT & EQUIP - NET",NL0012015705(WC02501),E,NA,NA,NA,NA,NA,736,862,1976,3078,3964,7053,36372,124000
JUVENTUS FC - TOTAL ASSETS,IT0000336518(WC02999),E,244992,277062,287998,331427,423547,438436,490376,468999,570885,833873,758008,931657,1165584
"JUVENTUS FC - PROPERTY, PLANT & EQUIP - NET",IT0000336518(WC02501),E,24909,31303,68913,144753,165434,159652,157897,161237,160841,164396,162440,156697,161417
JYSKE BANK A/S - TOTAL ASSETS,DK0010307958(WC02999),DK,236807180,224585845,244112717,270220000,258247000,262004000,541679000,543399000,586703000,597440000,599947000,649738000,672648000
"JYSKE BANK A/S - PROPERTY, PLANT & EQUIP - NET",DK0010307958(WC02501),DK,2597312,2564620,2589056,3066000,3191000,2150000,3788000,4360000,5186000,5114000,4218000,4530000,4495000
K&S AG - TOTAL ASSETS,DE000KSAG888(WC02999),E,3427456,5179777,5515900,6001600,6590700,7464800,7780800,8174700,9528100,9659200,9873600,10496700,8211400
"K&S AG - PROPERTY, PLANT & EQUIP - NET",DE000KSAG888(WC02501),E,1246430,1728342,1803600,2227000,2527400,2933200,4112700,5054800,6456000,6692600,6687900,7210000,4109900
K-FAST HOLD - TOTAL ASSETS,SE0016101679(WC02999),SK,NA,NA,NA,NA,NA,NA,NA,858947,1383871,2211286,3347100,5352300,7632600
"K-FAST HOLD - PROPERTY, PLANT & EQUIP - NET",SE0016101679(WC02501),SK,NA,NA,NA,NA,NA,NA,NA,725394,1224756,1955445,3032900,4430600,6902900
KABEL DEUTSCHLAND - TOTAL ASSETS,DE000KD88880(WC02999),E,1751772,2370842,2365284,2012924,2159208,2819978,2712984,2879245,2768243,2830153,3047010,2835123,4211035
"KABEL DEUTSCHLAND - PROPERTY, PLANT & EQUIP - NET",DE000KD88880(WC02501),E,1085953,1214055,1193166,1158502,1198018,1308864,1456340,1694294,1765021,1798965,1863160,1942747,3241431
KAMBI GROUP PLC - TOTAL ASSETS,MT0000780107(WC02999),SK,NA,NA,NA,NA,NA,159732,371129,436055,528457,631436,755903,1019365,1306633
"KAMBI GROUP PLC - PROPERTY, PLANT & EQUIP - NET",MT0000780107(WC02501),SK,NA,NA,NA,NA,NA,17787,16519,14089,35923,38191,39783,122417,102279
KAPSCH TRAFFICCOM AG - TOTAL ASSETS,AT000KAPSCH9(WC02999),E,291092,316290,285442,442006,546506,547699,544713,502007,501772,636848,608748,659234,700893
"KAPSCH TRAFFICCOM AG - PROPERTY, PLANT & EQUIP - NET",AT000KAPSCH9(WC02501),E,6193,16887,15824,19404,21847,24676,23447,22393,20867,23141,21409,21956,82325
KARNOV - TOTAL ASSETS,SE0012323715(WC02999),SK,NA,NA,NA,NA,NA,NA,NA,NA,2283838,2399425,3391748,3398232,3688783
"KARNOV - PROPERTY, PLANT & EQUIP - NET",SE0012323715(WC02501),SK,NA,NA,NA,NA,NA,NA,NA,NA,9399,6927,5721,117911,101825
KARO PHARMA AB - TOTAL ASSETS,SE0007464888(WC02999),SK,263189,255837,409482,171500,77737,40291,60621,642537,1763402,4062298,6353689,10297932,11832217
"KARO PHARMA AB - PROPERTY, PLANT & EQUIP - NET",SE0007464888(WC02501),SK,8079,5788,4585,5558,3771,4500,4050,5701,12297,14498,16793,30033,69464
KAUFMAN & BROAD SA - TOTAL ASSETS,FR0004007813(WC02999),E,1306124,998821,964980,1034106,1052217,1146190,1158780,1134062,1198093,1329064,1404823,1563955,1441905
